Source,Target,Weight
altro,giardino,1
giardino,vecchio,1
cerchia,giardino,1
giardino,muro,1
giardino,stretto,1
campanile,giardino,1
cupola,giardino,1
cintura,giardino,1
antico,giardino,1
giardino,largo,1
giardino,orizzonte,1
confine,giardino,1
giardino,perimetro,1
giardino,posto,1
giardino,recente,1
cuore,giardino,1
giardino,ridotto,1
giardino,tratto,1
giardino,primo,1
cerchio,giardino,1
giardino,interno,1
difficile,giardino,1
chiosco,piazza,1
campo,chiosco,1
anno,chiosco,1
chiosco,mezzo,1
chiosco,porcino,1
chiosco,naturale,1
chiosco,prima,1
chiosco,nuovo,1
chiosco,fuori,1
chiosco,solo,1
chiosco,concentrico,1
altro,chiosco,1
chiosco,vecchio,1
cerchia,chiosco,1
chiosco,muro,1
chiosco,stretto,1
campanile,chiosco,1
chiosco,cupola,1
chiosco,cintura,1
antico,chiosco,1
chiosco,largo,1
chiosco,orizzonte,1
chiosco,confine,1
chiosco,perimetro,1
chiosco,posto,1
chiosco,recente,1
chiosco,cuore,1
chiosco,ridotto,1
chiosco,tratto,1
chiosco,primo,1
cerchio,chiosco,1
chiosco,interno,1
chiosco,difficile,1
campo,piazza,1
anno,piazza,1
mezzo,piazza,1
piazza,porcino,1
naturale,piazza,1
piazza,prima,1
nuovo,piazza,1
fuori,piazza,1
piazza,solo,1
concentrico,piazza,1
altro,piazza,1
piazza,vecchio,1
cerchia,piazza,1
muro,piazza,1
piazza,stretto,1
campanile,piazza,1
cupola,piazza,1
cintura,piazza,1
antico,piazza,1
largo,piazza,1
orizzonte,piazza,1
confine,piazza,1
perimetro,piazza,1
piazza,posto,1
piazza,recente,1
cuore,piazza,1
piazza,ridotto,1
piazza,tratto,1
piazza,primo,1
cerchio,piazza,1
interno,piazza,1
difficile,piazza,1
anno,campo,1
campo,mezzo,1
campo,porcino,1
campo,naturale,1
campo,prima,1
campo,nuovo,1
campo,fuori,1
campo,solo,1
campo,concentrico,1
altro,campo,1
campo,vecchio,1
campo,cerchia,1
campo,muro,1
campo,stretto,1
campanile,campo,1
campo,cupola,1
campo,cintura,1
antico,campo,1
campo,largo,1
campo,orizzonte,1
campo,confine,1
campo,perimetro,1
campo,posto,1
campo,recente,1
campo,cuore,1
campo,ridotto,1
campo,tratto,1
campo,primo,1
campo,cerchio,1
campo,interno,1
campo,difficile,1
anno,mezzo,2
anno,porcino,1
anno,naturale,1
anno,prima,4
anno,nuovo,3
anno,fuori,1
anno,solo,2
anno,concentrico,1
altro,anno,2
anno,vecchio,3
anno,cerchia,1
anno,muro,3
anno,stretto,2
anno,campanile,1
anno,cupola,1
anno,cintura,1
anno,antico,1
anno,largo,1
anno,orizzonte,2
anno,confine,1
anno,perimetro,1
anno,posto,1
anno,recente,1
anno,cuore,1
anno,ridotto,1
anno,tratto,1
anno,primo,2
anno,cerchio,1
anno,interno,1
anno,difficile,1
mezzo,porcino,1
mezzo,naturale,1
mezzo,prima,2
mezzo,nuovo,3
fuori,mezzo,1
mezzo,solo,1
concentrico,mezzo,1
altro,mezzo,1
mezzo,vecchio,3
cerchia,mezzo,1
mezzo,muro,2
mezzo,stretto,2
campanile,mezzo,1
cupola,mezzo,1
cintura,mezzo,1
antico,mezzo,1
largo,mezzo,1
mezzo,orizzonte,1
confine,mezzo,1
mezzo,perimetro,1
mezzo,posto,1
mezzo,recente,1
cuore,mezzo,1
mezzo,ridotto,1
mezzo,tratto,1
mezzo,primo,1
cerchio,mezzo,1
interno,mezzo,1
difficile,mezzo,1
naturale,porcino,1
porcino,prima,1
nuovo,porcino,1
fuori,porcino,1
porcino,solo,1
concentrico,porcino,1
altro,porcino,1
porcino,vecchio,1
cerchia,porcino,1
muro,porcino,1
porcino,stretto,1
campanile,porcino,1
cupola,porcino,1
cintura,porcino,1
antico,porcino,1
largo,porcino,1
orizzonte,porcino,1
confine,porcino,1
perimetro,porcino,1
porcino,posto,1
porcino,recente,1
cuore,porcino,1
porcino,ridotto,1
porcino,tratto,1
porcino,primo,1
cerchio,porcino,1
interno,porcino,1
difficile,porcino,1
naturale,prima,2
naturale,nuovo,2
fuori,naturale,1
naturale,solo,1
concentrico,naturale,1
altro,naturale,2
naturale,vecchio,1
cerchia,naturale,1
muro,naturale,1
naturale,stretto,2
campanile,naturale,1
cupola,naturale,1
cintura,naturale,1
antico,naturale,2
largo,naturale,1
naturale,orizzonte,1
confine,naturale,1
naturale,perimetro,1
naturale,posto,2
naturale,recente,1
cuore,naturale,1
naturale,ridotto,1
naturale,tratto,1
naturale,primo,1
cerchio,naturale,1
interno,naturale,2
difficile,naturale,1
nuovo,prima,5
fuori,prima,1
prima,solo,2
concentrico,prima,1
altro,prima,3
prima,vecchio,3
cerchia,prima,1
muro,prima,3
prima,stretto,3
campanile,prima,1
cupola,prima,1
cintura,prima,1
antico,prima,2
largo,prima,1
orizzonte,prima,2
confine,prima,1
perimetro,prima,1
posto,prima,2
prima,recente,1
cuore,prima,1
prima,ridotto,1
prima,tratto,1
prima,primo,2
cerchio,prima,1
interno,prima,2
difficile,prima,1
fuori,nuovo,1
nuovo,solo,2
concentrico,nuovo,1
altro,nuovo,2
nuovo,vecchio,4
cerchia,nuovo,1
muro,nuovo,3
nuovo,stretto,3
campanile,nuovo,1
cupola,nuovo,1
cintura,nuovo,1
antico,nuovo,2
largo,nuovo,1
nuovo,orizzonte,2
confine,nuovo,1
nuovo,perimetro,1
nuovo,posto,2
nuovo,recente,1
cuore,nuovo,1
nuovo,ridotto,1
