Source,Target,Weight
capovolto,simmetrico,1
capovolto,inverso,1
altro,punto,9
altro,scanalatura,2
altro,interno,4
altro,prospettiva,1
altro,speculare,1
altro,speciale,2
altro,istante,2
altro,vena,2
altro,grumoso,1
altro,limpido,2
altro,freddo,1
altro,gemello,1
altro,simmetrico,1
altro,inverso,1
modo,scanalatura,1
interno,modo,2
modo,prospettiva,2
immagine,modo,4
modo,speculare,1
modo,speciale,1
modo,solo,4
istante,modo,3
modo,nero,1
grumoso,modo,1
limpido,modo,1
freddo,modo,1
gemello,modo,2
modo,simmetrico,2
inverso,modo,1
punto,scanalatura,1
interno,punto,2
punto,stanza,1
prospettiva,punto,2
immagine,punto,5
punto,speculare,1
punto,speciale,1
punto,solo,5
istante,punto,1
punto,vena,1
nero,punto,1
grumoso,punto,1
limpido,punto,2
freddo,punto,1
ora,punto,5
gemello,punto,1
punto,simmetrico,2
inverso,punto,1
interno,scanalatura,1
scanalatura,stanza,1
prospettiva,scanalatura,1
immagine,scanalatura,1
scanalatura,speculare,1
scanalatura,speciale,2
scanalatura,solo,1
istante,scanalatura,1
nudo,scanalatura,1
scanalatura,vena,1
nero,scanalatura,1
grumoso,scanalatura,1
limpido,scanalatura,1
freddo,scanalatura,1
ora,scanalatura,2
gemello,scanalatura,1
scanalatura,uguale,1
scanalatura,simmetrico,1
inverso,scanalatura,1
interno,stanza,1
interno,prospettiva,1
immagine,interno,2
interno,speculare,1
interno,speciale,1
interno,solo,2
interno,istante,2
interno,nudo,1
interno,vena,1
interno,nero,1
grumoso,interno,1
interno,limpido,1
freddo,interno,1
interno,ora,1
gemello,interno,1
interno,uguale,1
interno,simmetrico,1
interno,inverso,1
prospettiva,stanza,1
immagine,stanza,1
speculare,stanza,1
speciale,stanza,1
solo,stanza,1
istante,stanza,1
nudo,stanza,1
stanza,vena,1
nero,stanza,1
grumoso,stanza,1
limpido,stanza,1
freddo,stanza,1
gemello,stanza,1
stanza,uguale,1
simmetrico,stanza,1
inverso,stanza,1
immagine,prospettiva,3
prospettiva,speculare,1
prospettiva,speciale,1
prospettiva,solo,1
istante,prospettiva,1
nudo,prospettiva,1
prospettiva,vena,1
nero,prospettiva,2
grumoso,prospettiva,1
limpido,prospettiva,1
freddo,prospettiva,1
ora,prospettiva,1
gemello,prospettiva,1
prospettiva,uguale,1
prospettiva,simmetrico,2
inverso,prospettiva,1
immagine,speculare,1
immagine,speciale,1
immagine,istante,2
immagine,vena,1
grumoso,immagine,1
immagine,limpido,1
freddo,immagine,1
gemello,immagine,1
immagine,uguale,2
immagine,simmetrico,2
immagine,inverso,1
speciale,speculare,1
solo,speculare,1
istante,speculare,1
nudo,speculare,1
speculare,vena,1
nero,speculare,1
grumoso,speculare,1
limpido,speculare,1
freddo,speculare,1
ora,speculare,1
gemello,speculare,1
speculare,uguale,1
simmetrico,speculare,1
inverso,speculare,1
solo,speciale,1
istante,speciale,1
nudo,speciale,1
speciale,vena,1
nero,speciale,1
grumoso,speciale,1
limpido,speciale,1
freddo,speciale,1
ora,speciale,2
gemello,speciale,1
speciale,uguale,1
simmetrico,speciale,1
inverso,speciale,1
istante,solo,2
solo,vena,1
grumoso,solo,1
limpido,solo,1
freddo,solo,1
gemello,solo,1
solo,uguale,4
simmetrico,solo,1
inverso,solo,1
istante,nudo,1
istante,vena,1
istante,nero,1
grumoso,istante,1
istante,limpido,1
freddo,istante,1
istante,ora,1
gemello,istante,1
istante,uguale,1
istante,simmetrico,1
inverso,istante,1
nudo,vena,1
grumoso,nudo,1
limpido,nudo,1
freddo,nudo,1
gemello,nudo,1
nudo,simmetrico,1
inverso,nudo,1
grumoso,vena,1
limpido,vena,1
freddo,vena,1
gemello,vena,1
uguale,vena,1
simmetrico,vena,1
inverso,vena,1
grumoso,nero,1
limpido,nero,1
freddo,nero,1
gemello,nero,1
nero,uguale,1
nero,simmetrico,1
inverso,nero,1
grumoso,limpido,1
freddo,grumoso,1
grumoso,ora,1
gemello,grumoso,1
grumoso,uguale,1
grumoso,simmetrico,1
grumoso,inverso,1
freddo,limpido,1
limpido,ora,2
gemello,limpido,1
limpido,uguale,1
limpido,simmetrico,1
inverso,limpido,1
freddo,ora,1
freddo,gemello,1
freddo,uguale,1
freddo,simmetrico,1
freddo,inverso,1
gemello,ora,1
ora,simmetrico,1
inverso,ora,1
gemello,uguale,1
gemello,simmetrico,1
gemello,inverso,1
simmetrico,uguale,1
inverso,uguale,1
inverso,simmetrico,1
città,ricco,1
biforo,città,1
città,grata,1
città,patio,1
città,parete,2
bottega,città,4
città,odoroso,1
città,pensili,1
città,illuminato,1
città,dente,4
città,mano,7
città,turno,3
città,libero,2
città,sopraffino,1
città,sobborgo,4
città,ripetuto,1
rapporto,segno,1
ricco,segno,1
biforo,segno,1
grata,segno,1
patio,segno,1
bianco,segno,1
parete,segno,1
casa,segno,2
muro,segno,2
bottega,segno,2
odoroso,segno,1
pensili,segno,1
illuminato,segno,1
dente,segno,1
mano,segno,2
segno,tempo,1
segno,turno,1
segno,vita,2
libero,segno,1
segno,sopraffino,1
notte,segno,1
segno,sobborgo,1
segno,sera,1
buio,segno,1
buco,segno,1
ripetuto,segno,1
rapporto,ricco,1
mezzo,rapporto,2
palazzo,rapporto,1
biforo,rapporto,1
grata,rapporto,1
patio,rapporto,1
prato,rapporto,1
parete,rapporto,1
casa,rapporto,4
bottega,rapporto,1
odoroso,rapporto,1
pensili,rapporto,1
immagine,rapporto,2
illuminato,rapporto,1
dente,rapporto,2
mano,rapporto,1
rapporto,turno,1
rapporto,vita,3
libero,rapporto,1
rapporto,sopraffino,1
dama,rapporto,1
rapporto,verde,1
rapporto,sobborgo,1
rapporto,sera,1
buio,rapporto,2
buco,rapporto,1
nero,rapporto,3
rapporto,ripetuto,1
altro,ricco,1
mezzo,ricco,1
palazzo,ricco,1
biforo,ricco,1
grata,ricco,1
patio,ricco,1
prato,ricco,1
bianco,ricco,1
parete,ricco,1
casa,ricco,1
muro,ricco,1
bottega,ricco,1
odoroso,ricco,1
donna,ricco,1
pensili,ricco,1
immagine,ricco,1
illuminato,ricco,1
dente,ricco,1
mano,ricco,1
ricco,tempo,1
ricco,turno,1
ricco,vita,1
libero,ricco,1
ricco,sopraffino,1
dama,ricco,1
notte,ricco,1
ricco,verde,1
ricco,sobborgo,1
ricco,sera,1
buio,ricco,1
buco,ricco,1
nero,ricco,1
ricco,ripetuto,1
altro,biforo,1
altro,grata,1
altro,patio,1
altro,parete,2
altro,muro,8
altro,bottega,2
altro,odoroso,1
altro,pensili,1
altro,illuminato,1
altro,dente,1
altro,mano,3
altro,turno,2
altro,vita,10
altro,libero,2
altro,sopraffino,1
altro,sobborgo,3
altro,buio,3
altro,buco,3
altro,ripetuto,1
biforo,mezzo,1
grata,mezzo,1
mezzo,patio,1
bianco,mezzo,4
mezzo,parete,1
casa,mezzo,5
mezzo,muro,7
bottega,mezzo,3
mezzo,odoroso,1
mezzo,pensili,1
illuminato,mezzo,1
dente,mezzo,1
mano,mezzo,3
mezzo,tempo,3
mezzo,turno,2
mezzo,vita,6
libero,mezzo,1
mezzo,sopraffino,1
mezzo,notte,2
mezzo,sobborgo,2
mezzo,sera,2
buio,mezzo,1
buco,mezzo,1
mezzo,ripetuto,1
biforo,palazzo,1
grata,palazzo,1
palazzo,patio,1
bianco,palazzo,2
palazzo,parete,1
casa,palazzo,2
muro,palazzo,4
bottega,palazzo,1
odoroso,palazzo,1
palazzo,pensili,1
illuminato,palazzo,1
dente,palazzo,1
mano,palazzo,2
palazzo,tempo,2
palazzo,turno,1
palazzo,vita,2
libero,palazzo,1
palazzo,sopraffino,1
notte,palazzo,2
palazzo,sobborgo,1
palazzo,sera,1
buio,palazzo,1
buco,palazzo,1
palazzo,ripetuto,1
biforo,grata,1
biforo,patio,1
biforo,prato,1
bianco,biforo,1
biforo,parete,1
biforo,casa,1
biforo,muro,1
biforo,bottega,1
biforo,odoroso,1
biforo,donna,1
biforo,pensili,1
biforo,immagine,1
biforo,illuminato,1
biforo,dente,1
biforo,mano,1
biforo,tempo,1
biforo,turno,1
biforo,vita,1
biforo,libero,1
biforo,sopraffino,1
biforo,dama,1
biforo,notte,1
biforo,verde,1
biforo,sobborgo,1
biforo,sera,1
biforo,buio,1
biforo,buco,1
biforo,nero,1
biforo,ripetuto,1
grata,patio,1
grata,prato,1
bianco,grata,1
grata,parete,1
casa,grata,1
grata,muro,1
bottega,grata,1
grata,odoroso,1
donna,grata,1
grata,pensili,1
grata,immagine,1
grata,illuminato,1
dente,grata,1
grata,mano,1
grata,tempo,1
grata,turno,1
grata,vita,1
grata,libero,1
grata,sopraffino,1
dama,grata,1
grata,notte,1
grata,verde,1
grata,sobborgo,1
grata,sera,1
buio,grata,1
buco,grata,1
grata,nero,1
grata,ripetuto,1
patio,prato,1
bianco,patio,1
parete,patio,1
casa,patio,1
muro,patio,1
bottega,patio,1
odoroso,patio,1
donna,patio,1
patio,pensili,1
immagine,patio,1
illuminato,patio,1
dente,patio,1
mano,patio,1
patio,tempo,1
patio,turno,1
patio,vita,1
libero,patio,1
patio,sopraffino,1
dama,patio,1
notte,patio,1
patio,verde,1
patio,sobborgo,1
patio,sera,1
buio,patio,1
buco,patio,1
nero,patio,1
patio,ripetuto,1
bianco,prato,2
parete,prato,1
casa,prato,2
muro,prato,3
bottega,prato,2
odoroso,prato,1
pensili,prato,1
illuminato,prato,1
dente,prato,1
mano,prato,1
prato,tempo,1
prato,turno,1
prato,vita,1
libero,prato,1
prato,sopraffino,1
notte,prato,2
prato,sobborgo,2
prato,sera,1
buio,prato,1
buco,prato,1
prato,ripetuto,1
bianco,parete,1
bianco,casa,5
bianco,bottega,1
bianco,odoroso,1
bianco,pensili,1
bianco,immagine,1
bianco,illuminato,1
bianco,dente,1
bianco,mano,3
bianco,turno,2
bianco,vita,3
bianco,libero,1
bianco,sopraffino,1
bianco,dama,2
bianco,verde,2
bianco,sobborgo,1
bianco,sera,1
bianco,buio,1
bianco,buco,1
bianco,nero,3
bianco,ripetuto,1
casa,parete,2
muro,parete,2
bottega,parete,1
odoroso,parete,1
donna,parete,1
parete,pensili,1
immagine,parete,1
illuminato,parete,1
dente,parete,1
mano,parete,1
parete,tempo,2
parete,turno,1
parete,vita,2
libero,parete,1
parete,sopraffino,1
dama,parete,1
notte,parete,1
parete,verde,1
parete,sobborgo,1
parete,sera,1
buio,parete,1
buco,parete,1
nero,parete,1
parete,ripetuto,1
bottega,casa,1
casa,odoroso,1
casa,pensili,1
casa,illuminato,1
casa,dente,2
casa,mano,4
casa,tempo,3
casa,turno,2
casa,libero,1
casa,sopraffino,1
casa,dama,2
casa,notte,4
casa,verde,3
casa,sobborgo,2
casa,sera,2
buio,casa,3
buco,casa,1
casa,ripetuto,1
bottega,muro,2
muro,odoroso,1
muro,pensili,1
immagine,muro,3
illuminato,muro,1
dente,muro,3
mano,muro,3
muro,turno,1
muro,vita,5
libero,muro,1
muro,sopraffino,1
dama,muro,1
muro,verde,3
muro,sobborgo,2
muro,sera,1
buio,muro,1
buco,muro,1
muro,nero,3
muro,ripetuto,1
bottega,odoroso,1
bottega,donna,2
bottega,pensili,1
bottega,immagine,2
bottega,illuminato,1
bottega,dente,1
bottega,mano,2
bottega,tempo,1
bottega,turno,1
bottega,vita,2
bottega,libero,1
bottega,sopraffino,1
bottega,dama,1
bottega,notte,2
bottega,verde,1
bottega,sobborgo,2
bottega,sera,1
bottega,buio,1
bottega,buco,1
bottega,nero,1
bottega,ripetuto,1
donna,odoroso,1
odoroso,pensili,1
immagine,odoroso,1
illuminato,odoroso,1
dente,odoroso,1
mano,odoroso,1
odoroso,tempo,1
odoroso,turno,1
odoroso,vita,1
libero,odoroso,1
odoroso,sopraffino,1
dama,odoroso,1
notte,odoroso,1
odoroso,verde,1
odoroso,sobborgo,1
odoroso,sera,1
buio,odoroso,1
buco,odoroso,1
nero,odoroso,1
odoroso,ripetuto,1
donna,pensili,1
donna,illuminato,1
dente,donna,2
donna,mano,1
donna,turno,1
donna,vita,2
donna,libero,1
donna,sopraffino,1
donna,sobborgo,1
buio,donna,1
buco,donna,1
donna,ripetuto,1
immagine,pensili,1
illuminato,pensili,1
dente,pensili,1
mano,pensili,1
pensili,tempo,1
pensili,turno,1
pensili,vita,1
libero,pensili,1
pensili,sopraffino,1
dama,pensili,1
notte,pensili,1
pensili,verde,1
pensili,sobborgo,1
pensili,sera,1
buio,pensili,1
buco,pensili,1
nero,pensili,1
pensili,ripetuto,1
illuminato,immagine,1
dente,immagine,1
immagine,mano,1
immagine,tempo,4
immagine,turno,1
immagine,vita,2
immagine,libero,2
immagine,sopraffino,1
immagine,notte,3
immagine,sobborgo,2
immagine,sera,1
buio,immagine,2
buco,immagine,2
immagine,ripetuto,1
dente,illuminato,1
illuminato,mano,1
illuminato,tempo,1
illuminato,turno,1
illuminato,vita,1
illuminato,libero,1
illuminato,sopraffino,1
dama,illuminato,1
illuminato,notte,1
illuminato,verde,1
illuminato,sobborgo,1
illuminato,sera,1
buio,illuminato,1
buco,illuminato,1
illuminato,nero,1
illuminato,ripetuto,1
dente,mano,1
dente,tempo,3
dente,turno,1
dente,vita,2
dente,libero,1
dente,sopraffino,1
dama,dente,1
dente,notte,1
dente,verde,2
dente,sobborgo,1
dente,sera,1
buio,dente,1
buco,dente,1
dente,nero,1
dente,ripetuto,1
mano,tempo,1
mano,turno,2
mano,vita,3
libero,mano,1
mano,sopraffino,1
dama,mano,2
mano,notte,2
mano,verde,1
mano,sobborgo,1
mano,sera,1
buio,mano,1
buco,mano,1
mano,nero,1
mano,ripetuto,1
tempo,turno,1
tempo,vita,6
libero,tempo,1
sopraffino,tempo,1
dama,tempo,1
tempo,verde,1
sobborgo,tempo,1
sera,tempo,1
buio,tempo,2
buco,tempo,1
nero,tempo,1
ripetuto,tempo,1
turno,vita,2
libero,turno,1
sopraffino,turno,1
dama,turno,1
notte,turno,1
turno,verde,1
sobborgo,turno,1
sera,turno,2
buio,turno,1
buco,turno,1
nero,turno,1
ripetuto,turno,1
libero,vita,1
sopraffino,vita,1
dama,vita,2
notte,vita,2
verde,vita,2
sobborgo,vita,1
sera,vita,2
buio,vita,3
buco,vita,1
nero,vita,2
ripetuto,vita,1
libero,sopraffino,1
dama,libero,1
libero,notte,1
libero,verde,1
libero,sobborgo,1
libero,sera,1
buio,libero,1
buco,libero,2
libero,nero,2
libero,ripetuto,1
dama,sopraffino,1
notte,sopraffino,1
sopraffino,verde,1
sobborgo,sopraffino,1
sera,sopraffino,1
buio,sopraffino,1
buco,sopraffino,1
nero,sopraffino,1
ripetuto,sopraffino,1
dama,notte,1
dama,sobborgo,1
dama,sera,1
buio,dama,1
buco,dama,1
dama,ripetuto,1
notte,verde,1
notte,sobborgo,2
notte,sera,1
buio,notte,2
buco,notte,1
nero,notte,1
notte,ripetuto,1
sobborgo,verde,1
sera,verde,1
buio,verde,1
buco,verde,1
ripetuto,verde,1
sera,sobborgo,1
buio,sobborgo,1
buco,sobborgo,1
nero,sobborgo,1
ripetuto,sobborgo,1
buio,sera,1
buco,sera,1
nero,sera,1
ripetuto,sera,1
buio,ripetuto,1
buco,ripetuto,1
nero,ripetuto,1
città,ripido,1
città,girevole,1
città,testa,8
circo,città,1
città,marmo,5
città,opificio,1
città,mattatoio,2
città,scuola,2
città,fisso,1
città,provvisorio,2
città,vago,2
città,pilone,1
città,ministero,1
città,monumento,1
città,raffineria,1
città,ospedale,1
città,itinerario,3
città,navicella,2
città,mese,1
città,intero,3
mezzo,sottile,2
grande,sottile,2
ripido,sottile,1
girevole,sottile,1
sottile,testa,1
cupola,sottile,1
circo,sottile,1
altro,sottile,1
marmo,sottile,1
opificio,sottile,1
palazzo,sottile,1
mattatoio,sottile,1
scuola,sottile,1
fisso,sottile,1
provvisorio,sottile,1
sottile,tempo,1
sottile,vago,1
giorno,sottile,2
pilone,sottile,1
ministero,sottile,1
monumento,sottile,1
raffineria,sottile,1
ospedale,sottile,1
piazza,sottile,1
itinerario,sottile,1
navicella,sottile,2
mese,sottile,1
intero,sottile,1
mezzo,ripido,1
girevole,mezzo,1
mezzo,testa,2
circo,mezzo,1
marmo,mezzo,2
mezzo,opificio,1
mattatoio,mezzo,2
mezzo,scuola,1
fisso,mezzo,1
mezzo,provvisorio,1
mezzo,terreno,2
mezzo,vago,2
anno,mezzo,8
mezzo,pilone,1
mezzo,ministero,1
mezzo,monumento,1
mezzo,raffineria,1
mezzo,ospedale,1
mezzo,piazza,5
itinerario,mezzo,1
mezzo,navicella,2
mese,mezzo,1
mezzo,prima,5
intero,mezzo,1
grande,ripido,1
girevole,grande,1
grande,testa,2
circo,grande,1
grande,marmo,2
grande,opificio,1
grande,mattatoio,1
grande,scuola,1
fisso,grande,1
grande,provvisorio,2
grande,tempo,3
grande,terreno,1
grande,vago,1
grande,muro,5
grande,pilone,1
grande,ministero,1
grande,monumento,1
grande,raffineria,1
grande,ospedale,1
grande,itinerario,1
grande,navicella,1
grande,mese,1
grande,vita,4
grande,intero,2
girevole,ripido,1
ripido,testa,1
cupola,ripido,1
circo,ripido,1
altro,ripido,1
marmo,ripido,1
opificio,ripido,1
palazzo,ripido,1
mattatoio,ripido,1
ripido,scuola,1
fisso,ripido,1
provvisorio,ripido,1
ripido,tempo,1
ripido,terreno,1
ripido,vago,1
anno,ripido,1
giorno,ripido,1
muro,ripido,1
pilone,ripido,1
ministero,ripido,1
monumento,ripido,1
raffineria,ripido,1
ospedale,ripido,1
piazza,ripido,1
itinerario,ripido,1
navicella,ripido,1
mese,ripido,1
prima,ripido,1
ripido,vita,1
intero,ripido,1
girevole,testa,1
cupola,girevole,1
circo,girevole,1
altro,girevole,1
girevole,marmo,1
girevole,opificio,1
girevole,palazzo,1
girevole,mattatoio,1
girevole,scuola,1
fisso,girevole,1
girevole,provvisorio,1
girevole,tempo,1
girevole,terreno,1
girevole,vago,1
anno,girevole,1
giorno,girevole,1
girevole,muro,1
girevole,pilone,1
girevole,ministero,1
girevole,monumento,1
girevole,raffineria,1
girevole,ospedale,1
girevole,piazza,1
girevole,itinerario,1
girevole,navicella,1
girevole,mese,1
girevole,prima,1
girevole,vita,1
girevole,intero,1
cupola,testa,1
circo,testa,1
altro,testa,3
marmo,testa,1
opificio,testa,1
palazzo,testa,2
mattatoio,testa,2
scuola,testa,1
fisso,testa,1
provvisorio,testa,1
tempo,testa,2
terreno,testa,2
testa,vago,2
anno,testa,3
giorno,testa,3
muro,testa,5
pilone,testa,1
ministero,testa,1
monumento,testa,1
raffineria,testa,1
ospedale,testa,1
piazza,testa,2
itinerario,testa,1
navicella,testa,1
mese,testa,1
prima,testa,3
testa,vita,3
intero,testa,1
circo,cupola,1
cupola,marmo,1
cupola,opificio,1
cupola,mattatoio,1
cupola,scuola,1
cupola,fisso,1
cupola,provvisorio,1
cupola,tempo,1
cupola,terreno,1
cupola,vago,1
anno,cupola,3
cupola,muro,3
cupola,pilone,1
cupola,ministero,1
cupola,monumento,1
cupola,raffineria,1
cupola,ospedale,1
cupola,piazza,2
cupola,itinerario,1
cupola,navicella,1
cupola,mese,1
cupola,prima,2
cupola,vita,1
cupola,intero,1
altro,circo,1
circo,marmo,1
circo,opificio,1
circo,palazzo,1
circo,mattatoio,1
circo,scuola,1
circo,fisso,1
circo,provvisorio,1
circo,tempo,1
circo,terreno,1
circo,vago,1
anno,circo,1
circo,giorno,1
circo,muro,1
circo,pilone,1
circo,ministero,1
circo,monumento,1
circo,raffineria,1
circo,ospedale,1
circo,piazza,1
circo,itinerario,1
circo,navicella,1
circo,mese,1
circo,prima,1
circo,vita,1
circo,intero,1
altro,marmo,5
altro,opificio,1
altro,mattatoio,2
altro,scuola,2
altro,fisso,1
altro,provvisorio,2
altro,terreno,4
altro,vago,2
altro,pilone,1
altro,ministero,1
altro,monumento,1
altro,raffineria,1
altro,ospedale,1
altro,itinerario,2
altro,navicella,1
altro,mese,1
altro,intero,2
marmo,opificio,1
marmo,palazzo,1
marmo,mattatoio,1
marmo,scuola,1
fisso,marmo,1
marmo,provvisorio,1
marmo,tempo,3
marmo,terreno,1
marmo,vago,1
anno,marmo,4
giorno,marmo,2
marmo,muro,2
marmo,pilone,1
marmo,ministero,1
marmo,monumento,1
marmo,raffineria,1
marmo,ospedale,1
marmo,piazza,2
itinerario,marmo,1
marmo,navicella,1
marmo,mese,1
marmo,prima,3
marmo,vita,2
intero,marmo,2
opificio,palazzo,1
mattatoio,opificio,1
opificio,scuola,1
fisso,opificio,1
opificio,provvisorio,1
opificio,tempo,1
opificio,terreno,1
opificio,vago,1
anno,opificio,1
giorno,opificio,1
muro,opificio,1
opificio,pilone,1
ministero,opificio,1
monumento,opificio,1
opificio,raffineria,1
opificio,ospedale,1
opificio,piazza,1
itinerario,opificio,1
navicella,opificio,1
mese,opificio,1
opificio,prima,1
opificio,vita,1
intero,opificio,1
mattatoio,palazzo,1
palazzo,scuola,1
fisso,palazzo,1
palazzo,provvisorio,2
palazzo,vago,1
anno,palazzo,2
palazzo,pilone,1
ministero,palazzo,1
monumento,palazzo,1
palazzo,raffineria,1
ospedale,palazzo,1
itinerario,palazzo,1
navicella,palazzo,1
mese,palazzo,1
intero,palazzo,1
mattatoio,scuola,1
fisso,mattatoio,1
mattatoio,provvisorio,1
mattatoio,tempo,1
mattatoio,terreno,2
mattatoio,vago,2
anno,mattatoio,1
giorno,mattatoio,1
mattatoio,muro,2
mattatoio,pilone,1
mattatoio,ministero,1
mattatoio,monumento,1
mattatoio,raffineria,1
mattatoio,ospedale,1
mattatoio,piazza,1
itinerario,mattatoio,1
mattatoio,navicella,1
mattatoio,mese,1
mattatoio,prima,1
mattatoio,vita,1
intero,mattatoio,1
fisso,scuola,1
provvisorio,scuola,1
scuola,tempo,1
scuola,terreno,1
scuola,vago,1
anno,scuola,1
giorno,scuola,1
muro,scuola,2
pilone,scuola,1
ministero,scuola,1
monumento,scuola,1
raffineria,scuola,1
ospedale,scuola,1
piazza,scuola,1
itinerario,scuola,1
navicella,scuola,1
mese,scuola,1
prima,scuola,1
scuola,vita,1
intero,scuola,1
fisso,provvisorio,1
fisso,tempo,1
fisso,terreno,1
fisso,vago,1
anno,fisso,1
fisso,giorno,1
fisso,muro,1
fisso,pilone,1
fisso,ministero,1
fisso,monumento,1
fisso,raffineria,1
fisso,ospedale,1
fisso,piazza,1
fisso,itinerario,1
fisso,navicella,1
fisso,mese,1
fisso,prima,1
fisso,vita,1
fisso,intero,1
provvisorio,tempo,1
provvisorio,terreno,1
provvisorio,vago,1
anno,provvisorio,2
giorno,provvisorio,1
muro,provvisorio,2
pilone,provvisorio,1
ministero,provvisorio,1
monumento,provvisorio,1
provvisorio,raffineria,1
ospedale,provvisorio,1
piazza,provvisorio,1
itinerario,provvisorio,1
navicella,provvisorio,1
mese,provvisorio,1
prima,provvisorio,2
provvisorio,vita,1
intero,provvisorio,1
tempo,terreno,1
tempo,vago,1
anno,tempo,6
pilone,tempo,1
ministero,tempo,1
monumento,tempo,1
raffineria,tempo,1
ospedale,tempo,1
itinerario,tempo,1
navicella,tempo,1
mese,tempo,1
intero,tempo,3
terreno,vago,2
giorno,terreno,1
muro,terreno,2
pilone,terreno,1
ministero,terreno,1
monumento,terreno,1
raffineria,terreno,1
ospedale,terreno,1
itinerario,terreno,1
navicella,terreno,1
mese,terreno,1
prima,terreno,1
intero,terreno,1
anno,vago,1
giorno,vago,1
muro,vago,2
pilone,vago,1
ministero,vago,1
monumento,vago,1
raffineria,vago,1
ospedale,vago,1
piazza,vago,1
itinerario,vago,1
navicella,vago,1
mese,vago,1
prima,vago,1
vago,vita,1
intero,vago,1
anno,giorno,8
anno,muro,10
anno,pilone,1
anno,ministero,1
anno,monumento,1
anno,raffineria,1
anno,ospedale,1
anno,itinerario,1
anno,navicella,1
anno,mese,1
anno,prima,11
anno,intero,3
giorno,pilone,1
giorno,ministero,1
giorno,monumento,1
giorno,raffineria,1
giorno,ospedale,1
giorno,piazza,4
giorno,itinerario,2
giorno,navicella,1
giorno,mese,1
giorno,prima,5
giorno,vita,6
giorno,intero,2
muro,pilone,1
ministero,muro,1
monumento,muro,1
muro,raffineria,1
muro,ospedale,1
muro,piazza,3
itinerario,muro,1
muro,navicella,1
mese,muro,1
intero,muro,2
ministero,pilone,1
monumento,pilone,1
pilone,raffineria,1
ospedale,pilone,1
piazza,pilone,1
itinerario,pilone,1
navicella,pilone,1
mese,pilone,1
pilone,prima,1
pilone,vita,1
intero,pilone,1
ministero,monumento,1
ministero,raffineria,1
ministero,ospedale,1
ministero,piazza,1
itinerario,ministero,1
ministero,navicella,1
mese,ministero,1
ministero,prima,1
ministero,vita,1
intero,ministero,1
monumento,raffineria,1
monumento,ospedale,1
monumento,piazza,1
itinerario,monumento,1
monumento,navicella,1
mese,monumento,1
monumento,prima,1
monumento,vita,1
intero,monumento,1
ospedale,raffineria,1
piazza,raffineria,1
itinerario,raffineria,1
navicella,raffineria,1
mese,raffineria,1
prima,raffineria,1
raffineria,vita,1
intero,raffineria,1
ospedale,piazza,1
itinerario,ospedale,1
navicella,ospedale,1
mese,ospedale,1
ospedale,prima,1
ospedale,vita,1
intero,ospedale,1
itinerario,piazza,1
navicella,piazza,1
mese,piazza,1
piazza,vita,2
intero,piazza,1
itinerario,navicella,1
itinerario,mese,1
itinerario,prima,1
itinerario,vita,2
intero,itinerario,1
mese,navicella,1
navicella,prima,1
navicella,vita,2
intero,navicella,1
mese,prima,1
mese,vita,1
intero,mese,1
prima,vita,6
intero,prima,1
intero,vita,2
città,territorio,3
capitale,città,1
città,eguale,1
città,dissimile,1
città,vasto,3
città,ondulato,2
città,mestiere,4
città,vicino,2
città,esposizione,1
città,passaggio,5
città,molteplice,1
cambiato,città,1
città,volubile,1
città,sacro,1
ambiguo,città,1
capitale,territorio,1
territorio,vedere,1
eguale,territorio,1
dissimile,territorio,1
territorio,vasto,2
ondulato,territorio,1
solo,territorio,2
altro,territorio,1
territorio,vuoto,1
territorio,turno,1
ora,territorio,1
giorno,territorio,2
mestiere,territorio,1
casa,territorio,2
territorio,vicino,2
nuovo,territorio,2
paesaggio,territorio,1
finestra,territorio,1
sera,territorio,1
territorio,vita,2
esposizione,territorio,1
corso,territorio,1
grande,territorio,1
passaggio,territorio,1
molteplice,territorio,1
spazio,territorio,1
territorio,uguale,1
stesso,territorio,2
scena,territorio,1
cambiato,territorio,1
impero,territorio,1
identico,territorio,1
territorio,volubile,1
sacro,territorio,1
ambiguo,territorio,1
capitale,vedere,1
capitale,eguale,1
capitale,dissimile,1
capitale,vasto,1
capitale,ondulato,1
capitale,solo,1
altro,capitale,1
capitale,vuoto,1
capitale,turno,1
capitale,ora,1
capitale,giorno,1
capitale,mestiere,1
capitale,casa,1
capitale,vicino,1
capitale,nuovo,1
capitale,paesaggio,1
capitale,finestra,1
capitale,sera,1
capitale,vita,1
capitale,esposizione,1
capitale,corso,1
capitale,grande,1
capitale,passaggio,1
capitale,molteplice,1
capitale,spazio,1
capitale,uguale,1
capitale,stesso,1
capitale,scena,1
cambiato,capitale,1
capitale,impero,1
capitale,identico,1
capitale,volubile,1
capitale,sacro,1
ambiguo,capitale,1
eguale,vedere,1
dissimile,vedere,1
vasto,vedere,2
ondulato,vedere,2
vedere,vuoto,6
turno,vedere,2
mestiere,vedere,2
vedere,vicino,1
paesaggio,vedere,2
vedere,vita,5
esposizione,vedere,1
corso,vedere,2
passaggio,vedere,3
molteplice,vedere,1
cambiato,vedere,1
vedere,volubile,1
sacro,vedere,1
ambiguo,vedere,1
dissimile,eguale,1
eguale,vasto,1
eguale,ondulato,1
eguale,solo,1
altro,eguale,1
eguale,vuoto,1
eguale,turno,1
eguale,ora,1
eguale,giorno,1
eguale,mestiere,1
casa,eguale,1
