Source,Target,Weight
giovane,sognato,1
sognato,tardo,1
età,sognato,1
piazza,sognato,1
giovane,tardo,1
età,giovane,1
giovane,piazza,1
età,tardo,1
piazza,tardo,1
età,piazza,1
città,magnanimo,1
alto,città,1
bastione,città,1
città,sesto,1
arco,città,1
città,porticato,1
città,spazio,1
città,passato,3
città,piede,1
città,penzolante,1
città,impiccato,1
città,teso,1
città,ringhiera,2
città,fronte,1
città,percorso,1
città,nuziale,1
città,regina,2
alba,città,1
città,inclinazione,1
città,grondaia,2
città,finestra,3
città,linea,2
cannoniera,città,1
città,improvviso,1
capo,città,1
città,strappo,1
centesima,città,1
adulterino,città,1
città,fascia,1
città,mano,1
città,griglia,1
città,rigato,1
città,intaglio,1
città,svirgoleare,1
alto,magnanimo,1
bastione,magnanimo,1
magnanimo,sesto,1
arco,magnanimo,1
magnanimo,porticato,1
magnanimo,spazio,1
magnanimo,passato,1
magnanimo,piede,1
magnanimo,penzolante,1
impiccato,magnanimo,1
magnanimo,teso,1
magnanimo,ringhiera,1
fronte,magnanimo,1
magnanimo,percorso,1
magnanimo,nuziale,1
magnanimo,regina,1
alba,magnanimo,1
inclinazione,magnanimo,1
grondaia,magnanimo,1
magnanimo,stesso,1
finestra,magnanimo,1
linea,magnanimo,1
cannoniera,magnanimo,1
improvviso,magnanimo,1
capo,magnanimo,1
magnanimo,strappo,1
centesima,magnanimo,1
adulterino,magnanimo,1
fascia,magnanimo,1
magnanimo,mano,1
griglia,magnanimo,1
magnanimo,rigato,1
intaglio,magnanimo,1
magnanimo,svirgoleare,1
alto,bastione,1
alto,sesto,1
alto,arco,1
alto,porticato,1
alto,spazio,1
alto,passato,1
alto,piede,1
alto,penzolante,1
alto,impiccato,1
alto,teso,1
alto,ringhiera,1
alto,fronte,1
alto,percorso,1
alto,nuziale,1
alto,regina,1
alba,alto,1
alto,inclinazione,1
alto,grondaia,1
alto,stesso,1
alto,finestra,1
alto,linea,1
alto,cannoniera,1
alto,improvviso,1
alto,capo,1
alto,strappo,1
alto,centesima,1
adulterino,alto,1
alto,fascia,1
alto,mano,1
alto,griglia,1
alto,rigato,1
alto,intaglio,1
alto,svirgoleare,1
bastione,sesto,1
arco,bastione,1
bastione,porticato,1
bastione,spazio,1
bastione,passato,1
bastione,piede,1
bastione,penzolante,1
bastione,impiccato,1
bastione,teso,1
bastione,ringhiera,1
bastione,fronte,1
bastione,percorso,1
bastione,nuziale,1
bastione,regina,1
alba,bastione,1
bastione,inclinazione,1
bastione,grondaia,1
bastione,stesso,1
bastione,finestra,1
bastione,linea,1
bastione,cannoniera,1
bastione,improvviso,1
bastione,capo,1
bastione,strappo,1
bastione,centesima,1
adulterino,bastione,1
bastione,fascia,1
bastione,mano,1
bastione,griglia,1
bastione,rigato,1
bastione,intaglio,1
bastione,svirgoleare,1
arco,sesto,1
porticato,sesto,1
sesto,spazio,1
passato,sesto,1
piede,sesto,1
penzolante,sesto,1
impiccato,sesto,1
sesto,teso,1
ringhiera,sesto,1
fronte,sesto,1
percorso,sesto,1
nuziale,sesto,1
regina,sesto,1
alba,sesto,1
inclinazione,sesto,1
grondaia,sesto,1
sesto,stesso,1
finestra,sesto,1
linea,sesto,1
cannoniera,sesto,1
improvviso,sesto,1
capo,sesto,1
sesto,strappo,1
centesima,sesto,1
adulterino,sesto,1
fascia,sesto,1
mano,sesto,1
griglia,sesto,1
rigato,sesto,1
intaglio,sesto,1
sesto,svirgoleare,1
arco,porticato,1
arco,spazio,1
arco,passato,1
arco,piede,1
arco,penzolante,1
arco,impiccato,1
arco,teso,1
arco,ringhiera,1
arco,fronte,1
arco,percorso,1
arco,nuziale,1
arco,regina,1
alba,arco,1
arco,inclinazione,1
arco,grondaia,1
arco,stesso,1
arco,finestra,1
arco,linea,1
arco,cannoniera,1
arco,improvviso,1
arco,capo,1
arco,strappo,1
arco,centesima,1
adulterino,arco,1
arco,fascia,1
arco,mano,1
arco,griglia,1
arco,rigato,1
arco,intaglio,1
arco,svirgoleare,1
porticato,spazio,1
passato,porticato,1
piede,porticato,1
penzolante,porticato,1
impiccato,porticato,1
porticato,teso,1
porticato,ringhiera,1
fronte,porticato,1
percorso,porticato,1
nuziale,porticato,1
porticato,regina,1
alba,porticato,1
inclinazione,porticato,1
grondaia,porticato,1
porticato,stesso,1
finestra,porticato,1
linea,porticato,1
cannoniera,porticato,1
improvviso,porticato,1
capo,porticato,1
porticato,strappo,1
centesima,porticato,1
adulterino,porticato,1
fascia,porticato,1
mano,porticato,1
griglia,porticato,1
porticato,rigato,1
intaglio,porticato,1
porticato,svirgoleare,1
passato,spazio,1
piede,spazio,1
penzolante,spazio,1
impiccato,spazio,1
spazio,teso,1
ringhiera,spazio,1
fronte,spazio,1
percorso,spazio,1
nuziale,spazio,1
regina,spazio,1
alba,spazio,1
inclinazione,spazio,1
grondaia,spazio,1
spazio,stesso,1
finestra,spazio,1
linea,spazio,1
cannoniera,spazio,1
improvviso,spazio,1
capo,spazio,1
spazio,strappo,1
centesima,spazio,1
adulterino,spazio,1
fascia,spazio,1
mano,spazio,1
griglia,spazio,1
rigato,spazio,1
intaglio,spazio,1
spazio,svirgoleare,1
passato,piede,1
passato,penzolante,1
impiccato,passato,1
passato,teso,1
passato,ringhiera,2
fronte,passato,1
passato,percorso,1
nuziale,passato,1
passato,regina,2
alba,passato,1
inclinazione,passato,1
grondaia,passato,2
passato,stesso,1
finestra,passato,2
linea,passato,2
cannoniera,passato,1
improvviso,passato,1
capo,passato,1
passato,strappo,1
centesima,passato,1
adulterino,passato,1
fascia,passato,1
mano,passato,1
griglia,passato,1
passato,rigato,1
intaglio,passato,1
passato,svirgoleare,1
penzolante,piede,1
impiccato,piede,1
