Source,Target,Weight
dentro,sconosciuto,1
fuori,sconosciuto,1
rombo,sconosciuto,1
mezzo,sguardo,1
fienile,sguardo,1
orto,sguardo,1
immondezzaio,sguardo,1
palazzo,sguardo,1
grande,sguardo,1
locanda,sguardo,1
prigione,sguardo,2
figura,sguardo,2
forma,sguardo,2
particolare,sguardo,1
luogo,sguardo,2
oro,sguardo,1
piramide,sguardo,1
lazzaretto,sguardo,1
punto,sguardo,1
momento,sguardo,1
sguardo,tutto,1
sguardo,stesso,2
indivisibile,sguardo,1
linea,sguardo,1
dentro,sguardo,1
fuori,sguardo,2
rombo,sguardo,1
fienile,mezzo,1
mezzo,orto,1
immondezzaio,mezzo,1
mezzo,palazzo,3
grande,mezzo,2
locanda,mezzo,1
mezzo,prigione,1
figura,mezzo,1
forma,mezzo,1
mezzo,particolare,1
luogo,mezzo,1
mezzo,oro,1
mezzo,piramide,1
lazzaretto,mezzo,1
mezzo,punto,1
mezzo,momento,1
mezzo,tutto,1
mezzo,stesso,1
indivisibile,mezzo,1
linea,mezzo,1
dentro,mezzo,1
fuori,mezzo,2
mezzo,rombo,1
fienile,orto,1
fienile,immondezzaio,1
fienile,palazzo,1
fienile,grande,1
fienile,locanda,1
fienile,prigione,1
fienile,figura,1
fienile,forma,1
fienile,particolare,1
fienile,luogo,1
fienile,oro,1
fienile,piramide,1
fienile,lazzaretto,1
fienile,punto,1
fienile,momento,1
fienile,tutto,1
fienile,stesso,1
fienile,indivisibile,1
fienile,linea,1
dentro,fienile,1
fienile,fuori,1
fienile,rombo,1
immondezzaio,orto,1
orto,palazzo,1
grande,orto,1
locanda,orto,1
orto,prigione,1
figura,orto,1
forma,orto,1
orto,particolare,1
luogo,orto,1
oro,orto,1
orto,piramide,1
lazzaretto,orto,1
orto,punto,1
momento,orto,1
orto,tutto,1
orto,stesso,1
indivisibile,orto,1
linea,orto,1
dentro,orto,1
fuori,orto,1
orto,rombo,1
immondezzaio,palazzo,1
grande,immondezzaio,1
immondezzaio,locanda,1
immondezzaio,prigione,1
figura,immondezzaio,1
forma,immondezzaio,1
immondezzaio,particolare,1
immondezzaio,luogo,1
immondezzaio,oro,1
immondezzaio,piramide,1
immondezzaio,lazzaretto,1
immondezzaio,punto,1
immondezzaio,momento,1
immondezzaio,tutto,1
immondezzaio,stesso,1
immondezzaio,indivisibile,1
immondezzaio,linea,1
dentro,immondezzaio,1
fuori,immondezzaio,1
immondezzaio,rombo,1
grande,palazzo,2
locanda,palazzo,1
palazzo,prigione,1
figura,palazzo,1
forma,palazzo,1
palazzo,particolare,1
luogo,palazzo,1
oro,palazzo,1
palazzo,piramide,1
lazzaretto,palazzo,1
palazzo,punto,1
momento,palazzo,1
palazzo,tutto,1
palazzo,stesso,1
indivisibile,palazzo,1
linea,palazzo,1
dentro,palazzo,1
fuori,palazzo,2
palazzo,rombo,1
grande,locanda,1
grande,prigione,1
figura,grande,1
forma,grande,1
grande,particolare,1
grande,luogo,1
grande,oro,1
grande,piramide,1
grande,lazzaretto,1
grande,punto,1
grande,momento,1
grande,tutto,1
grande,stesso,1
grande,indivisibile,1
grande,linea,1
dentro,grande,1
fuori,grande,2
grande,rombo,1
locanda,prigione,1
figura,locanda,1
forma,locanda,1
locanda,particolare,1
locanda,luogo,1
locanda,oro,1
locanda,piramide,1
lazzaretto,locanda,1
locanda,punto,1
locanda,momento,1
locanda,tutto,1
locanda,stesso,1
indivisibile,locanda,1
linea,locanda,1
dentro,locanda,1
fuori,locanda,1
locanda,rombo,1
figura,prigione,2
forma,prigione,2
particolare,prigione,1
luogo,prigione,2
oro,prigione,1
piramide,prigione,1
lazzaretto,prigione,1
prigione,punto,1
momento,prigione,1
prigione,tutto,1
prigione,stesso,2
indivisibile,prigione,1
linea,prigione,1
dentro,prigione,1
fuori,prigione,2
prigione,rombo,1
figura,forma,3
figura,particolare,1
figura,luogo,2
figura,oro,1
figura,piramide,1
figura,lazzaretto,1
figura,punto,1
figura,momento,1
figura,tutto,1
figura,stesso,4
figura,indivisibile,1
figura,linea,1
dentro,figura,1
figura,fuori,2
figura,rombo,1
forma,particolare,1
forma,luogo,2
forma,oro,1
forma,piramide,1
forma,lazzaretto,1
forma,punto,1
forma,momento,1
forma,tutto,1
forma,stesso,3
forma,indivisibile,1
forma,linea,1
dentro,forma,1
forma,fuori,2
forma,rombo,1
luogo,particolare,1
oro,particolare,1
particolare,piramide,1
lazzaretto,particolare,1
particolare,punto,1
momento,particolare,1
particolare,tutto,1
