Source,Target,Weight
dialogante,scena,1
scena,tempo,2
moltiplicato,scena,1
basso,scena,1
prima,scena,1
finale,scena,1
matassa,scena,1
ostacolo,scena,1
momento,scena,1
scena,successivo,1
scena,vita,1
breve,scena,1
precedente,solo,1
dialogante,precedente,1
precedente,tempo,1
moltiplicato,precedente,1
basso,precedente,1
precedente,prima,1
finale,precedente,1
matassa,precedente,1
ostacolo,precedente,1
momento,precedente,1
precedente,successivo,1
precedente,vita,1
breve,precedente,1
dialogante,solo,1
solo,tempo,1
moltiplicato,solo,1
basso,solo,1
prima,solo,1
finale,solo,1
matassa,solo,1
ostacolo,solo,1
momento,solo,1
solo,successivo,1
solo,vita,1
breve,solo,1
dialogante,tempo,1
dialogante,moltiplicato,1
basso,dialogante,1
dialogante,prima,1
dialogante,finale,1
dialogante,matassa,1
dialogante,ostacolo,1
dialogante,momento,1
dialogante,successivo,1
dialogante,vita,1
breve,dialogante,1
moltiplicato,tempo,1
basso,tempo,1
prima,tempo,1
finale,tempo,1
matassa,tempo,1
ostacolo,tempo,1
momento,tempo,1
successivo,tempo,1
tempo,vita,2
breve,tempo,1
basso,moltiplicato,1
moltiplicato,prima,1
finale,moltiplicato,1
matassa,moltiplicato,1
moltiplicato,ostacolo,1
moltiplicato,momento,1
moltiplicato,successivo,1
moltiplicato,vita,1
breve,moltiplicato,1
basso,prima,1
basso,finale,1
basso,matassa,1
basso,ostacolo,1
basso,momento,1
basso,successivo,1
basso,vita,1
basso,breve,1
finale,prima,1
matassa,prima,1
ostacolo,prima,1
momento,prima,3
prima,successivo,1
prima,vita,3
breve,prima,1
finale,matassa,1
finale,ostacolo,1
finale,momento,1
finale,successivo,1
finale,vita,1
breve,finale,1
matassa,ostacolo,1
matassa,momento,1
matassa,successivo,1
matassa,vita,1
breve,matassa,1
momento,ostacolo,1
ostacolo,successivo,1
ostacolo,vita,1
breve,ostacolo,1
momento,successivo,1
momento,vita,3
breve,momento,1
successivo,vita,1
breve,successivo,1
breve,vita,1
banchina,città,1
cima,città,2
città,ora,3
città,mercato,1
città,vecchio,2
città,vista,1
città,rannicchiato,1
città,terra,2
città,testa,1
città,giorno,1
città,giallo,2
città,ispido,1
città,sguardo,3
città,vedere,4
città,vero,1
città,faccia,4
città,estraneo,1
apportatrice,città,1
balcone,città,1
città,uguale,1
città,paese,1
altro,città,3
città,fisionomia,1
città,espressione,1
calco,città,1
città,maschera,1
città,straducole,1
città,inaspettato,1
città,ruga,1
città,persona,2
città,segno,2
aldilà,città,1
città,felice,1
banchina,cima,1
banchina,ora,1
banchina,mercato,1
banchina,vecchio,1
banchina,vista,1
banchina,rannicchiato,1
banchina,terra,1
banchina,testa,1
banchina,giorno,1
banchina,prima,1
banchina,giallo,1
banchina,ispido,1
banchina,sguardo,1
banchina,vedere,1
banchina,vero,1
banchina,faccia,1
banchina,estraneo,1
apportatrice,banchina,1
balcone,banchina,1
banchina,uguale,1
banchina,paese,1
banchina,momento,1
banchina,vita,1
altro,banchina,1
banchina,fisionomia,1
banchina,espressione,1
banchina,nuovo,1
banchina,calco,1
banchina,maschera,1
banchina,straducole,1
banchina,inaspettato,1
banchina,ruga,1
banchina,persona,1
banchina,segno,1
aldilà,banchina,1
banchina,felice,1
cima,ora,2
cima,mercato,1
cima,vecchio,1
cima,vista,1
cima,rannicchiato,1
cima,terra,1
cima,testa,1
cima,giorno,1
cima,prima,1
cima,giallo,1
cima,ispido,1
cima,sguardo,2
cima,vedere,2
cima,vero,1
cima,faccia,1
