Source,Target,Weight
epoca,ideale,1
epoca,prima,1
epoca,possibile,1
epoca,peschiera,1
alto,epoca,1
epoca,riservare,1
epoca,ora,1
epoca,spirale,1
epoca,minareto,1
base,epoca,1
epoca,impero,1
epoca,grande,1
epoca,posto,1
epoca,piccolo,1
epoca,reale,1
epoca,presunto,1
epoca,necessario,1
epoca,minuto,1
ideale,modo,1
modo,prima,1
modo,possibile,1
modo,peschiera,1
alto,modo,1
modo,riservare,1
modo,ora,1
modo,spirale,1
minareto,modo,1
base,modo,1
impero,modo,1
grande,modo,1
modo,posto,2
modo,piccolo,1
modo,reale,1
modo,presunto,1
modo,necessario,1
minuto,modo,1
ideale,prima,1
ideale,possibile,1
ideale,peschiera,1
alto,ideale,1
ideale,riservare,1
ideale,ora,1
ideale,spirale,1
ideale,minareto,1
base,ideale,1
ideale,impero,1
grande,ideale,1
ideale,posto,1
ideale,piccolo,1
ideale,reale,1
ideale,presunto,1
ideale,necessario,1
ideale,minuto,1
possibile,prima,1
peschiera,prima,1
alto,prima,1
prima,riservare,1
ora,prima,2
prima,spirale,1
minareto,prima,1
base,prima,2
impero,prima,1
grande,prima,1
posto,prima,1
piccolo,prima,1
prima,reale,1
presunto,prima,1
necessario,prima,1
minuto,prima,1
peschiera,possibile,1
alto,possibile,1
possibile,riservare,1
ora,possibile,1
possibile,spirale,1
minareto,possibile,1
base,possibile,1
impero,possibile,1
grande,possibile,2
possibile,posto,1
piccolo,possibile,1
possibile,reale,1
possibile,presunto,1
necessario,possibile,1
minuto,possibile,1
alto,peschiera,1
peschiera,riservare,1
ora,peschiera,1
peschiera,spirale,1
minareto,peschiera,1
base,peschiera,1
impero,peschiera,1
grande,peschiera,1
peschiera,posto,1
peschiera,piccolo,1
peschiera,reale,1
peschiera,presunto,1
necessario,peschiera,1
minuto,peschiera,1
alto,riservare,1
alto,ora,1
alto,spirale,1
alto,minareto,1
alto,base,1
alto,impero,1
alto,grande,1
alto,posto,1
alto,piccolo,1
alto,reale,1
alto,presunto,1
alto,necessario,1
alto,minuto,1
ora,riservare,1
riservare,spirale,1
minareto,riservare,1
base,riservare,1
impero,riservare,1
grande,riservare,1
posto,riservare,1
piccolo,riservare,1
reale,riservare,1
presunto,riservare,1
necessario,riservare,1
minuto,riservare,1
ora,spirale,1
minareto,ora,1
base,ora,2
impero,ora,1
grande,ora,1
ora,posto,1
ora,piccolo,1
ora,reale,1
ora,presunto,1
necessario,ora,1
minuto,ora,1
minareto,spirale,1
base,spirale,1
impero,spirale,1
grande,spirale,1
posto,spirale,1
piccolo,spirale,1
reale,spirale,1
presunto,spirale,1
necessario,spirale,1
minuto,spirale,1
base,minareto,1
impero,minareto,1
grande,minareto,1
minareto,posto,1
minareto,piccolo,1
minareto,reale,1
minareto,presunto,1
minareto,necessario,1
minareto,minuto,1
base,impero,1
base,grande,1
base,posto,1
base,piccolo,1
base,reale,1
base,presunto,1
base,necessario,1
base,minuto,1
grande,impero,1
impero,posto,1
impero,piccolo,1
impero,reale,1
impero,presunto,1
impero,necessario,1
impero,minuto,1
grande,posto,1
grande,piccolo,1
grande,reale,1
grande,presunto,1
grande,necessario,1
grande,minuto,1
piccolo,posto,1
posto,reale,1
posto,presunto,1
necessario,posto,1
minuto,posto,1
piccolo,reale,1
piccolo,presunto,1
necessario,piccolo,1
minuto,piccolo,1
presunto,reale,1
necessario,reale,1
minuto,reale,1
necessario,presunto,1
minuto,presunto,1
minuto,necessario,1
città,giorno,3
città,notte,3
bianco,città,2
città,nazione,1
città,diverso,1
città,uguale,1
città,donna,6
città,sconosciuto,1
città,lungo,2
città,nudo,1
città,strada,1
città,percorso,1
città,punto,2
città,spazio,1
città,muro,3
città,scena,1
città,lavoro,1
città,rapporto,1
città,sognato,1
città,tempo,1
città,nuovo,1
città,paese,1
città,porticato,1
cammino,città,1
città,inseguita,1
città,primo,2
brutto,città,1
giorno,notte,2
bianco,giorno,1
giorno,nazione,1
diverso,giorno,1
giorno,uguale,1
donna,giorno,3
giorno,sconosciuto,1
giorno,lungo,1
giorno,nudo,1
giorno,strada,1
giorno,percorso,1
giorno,punto,2
giorno,spazio,1
giorno,muro,1
giorno,modo,1
giorno,scena,1
giorno,vedere,2
giorno,lavoro,1
giorno,rapporto,1
giorno,sognato,1
giorno,tempo,1
giorno,nuovo,1
giorno,paese,1
giorno,posto,1
giorno,porticato,1
cammino,giorno,1
giorno,inseguita,1
giorno,primo,1
brutto,giorno,1
bianco,notte,1
nazione,notte,1
diverso,notte,1
notte,uguale,1
donna,notte,3
notte,sconosciuto,1
lungo,notte,1
notte,nudo,1
notte,strada,1
notte,percorso,1
notte,punto,2
notte,spazio,1
muro,notte,1
modo,notte,1
notte,scena,1
notte,vedere,1
lavoro,notte,1
notte,rapporto,1
notte,sognato,1
notte,tempo,1
notte,nuovo,1
notte,paese,1
notte,posto,1
notte,porticato,1
cammino,notte,1
inseguita,notte,1
notte,primo,1
brutto,notte,1
bianco,nazione,1
bianco,diverso,1
bianco,uguale,1
bianco,donna,2
bianco,sconosciuto,1
bianco,lungo,2
bianco,nudo,1
bianco,strada,1
bianco,percorso,1
bianco,punto,1
bianco,spazio,1
bianco,muro,2
bianco,modo,2
bianco,scena,1
bianco,vedere,2
bianco,lavoro,1
bianco,rapporto,1
bianco,sognato,1
bianco,tempo,1
bianco,nuovo,1
bianco,paese,1
bianco,posto,1
bianco,porticato,1
bianco,cammino,1
bianco,inseguita,1
bianco,primo,1
bianco,brutto,1
diverso,nazione,1
nazione,uguale,1
donna,nazione,1
nazione,sconosciuto,1
lungo,nazione,1
nazione,nudo,1
nazione,strada,1
nazione,percorso,1
nazione,punto,1
nazione,spazio,1
muro,nazione,1
modo,nazione,1
nazione,scena,1
nazione,vedere,1
lavoro,nazione,1
nazione,rapporto,1
nazione,sognato,1
nazione,tempo,1
nazione,nuovo,1
nazione,paese,1
nazione,posto,1
nazione,porticato,1
cammino,nazione,1
inseguita,nazione,1
nazione,primo,1
brutto,nazione,1
diverso,uguale,1
diverso,donna,1
diverso,sconosciuto,1
diverso,lungo,1
diverso,nudo,1
diverso,strada,1
diverso,percorso,1
diverso,punto,1
diverso,spazio,1
diverso,muro,1
diverso,modo,1
diverso,scena,1
diverso,vedere,1
diverso,lavoro,1
diverso,rapporto,1
diverso,sognato,1
diverso,tempo,1
diverso,nuovo,1
diverso,paese,1
diverso,posto,1
diverso,porticato,1
cammino,diverso,1
diverso,inseguita,1
diverso,primo,1
brutto,diverso,1
donna,uguale,1
sconosciuto,uguale,1
lungo,uguale,1
nudo,uguale,1
strada,uguale,1
percorso,uguale,1
punto,uguale,1
spazio,uguale,1
muro,uguale,1
modo,uguale,1
scena,uguale,1
uguale,vedere,1
lavoro,uguale,1
rapporto,uguale,1
sognato,uguale,1
tempo,uguale,1
nuovo,uguale,1
paese,uguale,1
posto,uguale,1
porticato,uguale,1
cammino,uguale,1
inseguita,uguale,1
primo,uguale,1
brutto,uguale,1
donna,sconosciuto,1
donna,lungo,2
donna,nudo,1
donna,strada,1
donna,percorso,1
donna,punto,2
donna,spazio,1
donna,muro,3
donna,modo,2
donna,scena,1
donna,vedere,3
donna,lavoro,1
donna,rapporto,1
donna,sognato,1
donna,tempo,1
donna,nuovo,1
donna,paese,1
donna,posto,1
donna,porticato,1
cammino,donna,1
donna,inseguita,1
donna,primo,2
brutto,donna,1
lungo,sconosciuto,1
nudo,sconosciuto,1
sconosciuto,strada,1
percorso,sconosciuto,1
punto,sconosciuto,1
sconosciuto,spazio,1
muro,sconosciuto,1
modo,sconosciuto,1
scena,sconosciuto,1
sconosciuto,vedere,1
lavoro,sconosciuto,1
rapporto,sconosciuto,1
sconosciuto,sognato,1
sconosciuto,tempo,1
nuovo,sconosciuto,1
paese,sconosciuto,1
posto,sconosciuto,1
porticato,sconosciuto,1
cammino,sconosciuto,1
inseguita,sconosciuto,1
primo,sconosciuto,1
brutto,sconosciuto,1
lungo,nudo,1
lungo,strada,1
lungo,percorso,1
lungo,punto,1
lungo,spazio,1
lungo,muro,2
lungo,modo,2
lungo,scena,1
lungo,vedere,2
lavoro,lungo,1
lungo,rapporto,1
lungo,sognato,1
lungo,tempo,1
lungo,nuovo,1
lungo,paese,1
lungo,posto,1
lungo,porticato,1
cammino,lungo,1
inseguita,lungo,1
lungo,primo,1
brutto,lungo,1
nudo,strada,1
nudo,percorso,1
nudo,punto,1
nudo,spazio,1
muro,nudo,1
modo,nudo,1
nudo,scena,1
nudo,vedere,1
lavoro,nudo,1
nudo,rapporto,1
nudo,sognato,1
nudo,tempo,1
nudo,nuovo,1
nudo,paese,1
nudo,posto,1
nudo,porticato,1
cammino,nudo,1
inseguita,nudo,1
nudo,primo,1
brutto,nudo,1
percorso,strada,1
punto,strada,1
spazio,strada,1
muro,strada,1
modo,strada,1
scena,strada,1
strada,vedere,1
lavoro,strada,1
rapporto,strada,1
sognato,strada,1
strada,tempo,1
nuovo,strada,1
paese,strada,1
posto,strada,1
porticato,strada,1
cammino,strada,1
inseguita,strada,1
primo,strada,1
brutto,strada,1
percorso,punto,1
percorso,spazio,1
muro,percorso,1
modo,percorso,1
percorso,scena,1
percorso,vedere,1
lavoro,percorso,1
percorso,rapporto,1
percorso,sognato,1
percorso,tempo,1
nuovo,percorso,1
paese,percorso,1
percorso,posto,1
percorso,porticato,1
cammino,percorso,1
inseguita,percorso,1
percorso,primo,1
brutto,percorso,1
punto,spazio,1
muro,punto,1
modo,punto,1
punto,scena,1
punto,vedere,1
lavoro,punto,1
punto,rapporto,1
punto,sognato,1
punto,tempo,1
nuovo,punto,1
paese,punto,1
posto,punto,1
porticato,punto,1
cammino,punto,1
inseguita,punto,1
primo,punto,1
brutto,punto,1
muro,spazio,1
modo,spazio,1
scena,spazio,1
spazio,vedere,1
lavoro,spazio,1
rapporto,spazio,1
sognato,spazio,1
spazio,tempo,1
nuovo,spazio,1
paese,spazio,1
posto,spazio,1
porticato,spazio,1
cammino,spazio,1
inseguita,spazio,1
primo,spazio,1
brutto,spazio,1
modo,muro,2
muro,scena,1
muro,vedere,2
lavoro,muro,1
muro,rapporto,1
muro,sognato,1
muro,tempo,1
muro,nuovo,1
muro,paese,1
muro,posto,1
muro,porticato,1
cammino,muro,1
inseguita,muro,1
muro,primo,2
brutto,muro,1
modo,scena,1
lavoro,modo,1
modo,rapporto,1
modo,sognato,1
modo,tempo,1
modo,nuovo,1
modo,paese,1
modo,porticato,1
cammino,modo,1
inseguita,modo,1
modo,primo,1
brutto,modo,1
scena,vedere,1
lavoro,scena,1
rapporto,scena,1
scena,sognato,1
scena,tempo,1
nuovo,scena,1
paese,scena,1
posto,scena,1
porticato,scena,1
cammino,scena,1
inseguita,scena,1
primo,scena,1
brutto,scena,1
lavoro,vedere,1
rapporto,vedere,1
sognato,vedere,1
tempo,vedere,1
nuovo,vedere,1
paese,vedere,1
porticato,vedere,1
cammino,vedere,1
inseguita,vedere,1
primo,vedere,1
brutto,vedere,1
lavoro,rapporto,1
lavoro,sognato,1
lavoro,tempo,1
lavoro,nuovo,1
lavoro,paese,1
lavoro,posto,1
lavoro,porticato,1
cammino,lavoro,1
inseguita,lavoro,1
lavoro,primo,1
brutto,lavoro,1
rapporto,sognato,1
rapporto,tempo,1
nuovo,rapporto,1
paese,rapporto,1
posto,rapporto,1
porticato,rapporto,1
cammino,rapporto,1
inseguita,rapporto,1
primo,rapporto,1
brutto,rapporto,1
sognato,tempo,1
nuovo,sognato,1
paese,sognato,1
posto,sognato,1
porticato,sognato,1
cammino,sognato,1
inseguita,sognato,1
primo,sognato,1
brutto,sognato,1
nuovo,tempo,1
paese,tempo,1
posto,tempo,1
porticato,tempo,1
cammino,tempo,1
inseguita,tempo,1
primo,tempo,1
brutto,tempo,1
nuovo,paese,1
nuovo,posto,1
nuovo,porticato,1
cammino,nuovo,1
inseguita,nuovo,1
nuovo,primo,1
brutto,nuovo,1
paese,posto,1
paese,porticato,1
cammino,paese,1
inseguita,paese,1
paese,primo,1
brutto,paese,1
porticato,posto,1
cammino,posto,1
inseguita,posto,1
posto,primo,1
brutto,posto,1
cammino,porticato,1
inseguita,porticato,1
porticato,primo,1
brutto,porticato,1
cammino,inseguita,1
cammino,primo,1
brutto,cammino,1
inseguita,primo,1
brutto,inseguita,1
brutto,primo,1
città,maniera,1
città,porta,1
città,ponte,1
città,verde,1
casa,città,1
città,privativa,1
astrolabo,città,1
ametista,città,1
città,passato,1
città,presente,1
città,mattina,3
città,mercato,1
bello,città,1
città,dente,1
città,palco,1
città,colorato,1
città,deserto,6
città,pista,2
città,vita,1
aspettarmio,città,1
anno,città,1
città,distesa,1
città,tanto,1
maniera,muro,1
maniera,porta,1
maniera,ponte,1
maniera,verde,1
casa,maniera,1
maniera,privativa,1
astrolabo,maniera,1
ametista,maniera,1
base,maniera,1
maniera,passato,1
maniera,presente,1
maniera,primo,1
maniera,mattina,1
maniera,mercato,1
donna,maniera,1
bello,maniera,1
dente,maniera,1
maniera,palco,1
colorato,maniera,1
maniera,prima,1
deserto,maniera,1
maniera,pista,1
maniera,vita,1
aspettarmio,maniera,1
anno,maniera,1
distesa,maniera,1
maniera,ora,1
maniera,tanto,1
muro,porta,1
muro,ponte,1
muro,verde,1
casa,muro,1
muro,privativa,1
astrolabo,muro,1
ametista,muro,1
base,muro,1
muro,passato,1
muro,presente,1
mattina,muro,1
mercato,muro,1
bello,muro,1
dente,muro,1
muro,palco,1
colorato,muro,1
muro,prima,1
deserto,muro,2
muro,pista,1
muro,vita,1
aspettarmio,muro,1
anno,muro,1
distesa,muro,1
muro,ora,1
muro,tanto,1
ponte,porta,1
porta,verde,1
casa,porta,1
porta,privativa,1
astrolabo,porta,1
ametista,porta,1
base,porta,1
passato,porta,1
porta,presente,1
porta,primo,1
mattina,porta,1
mercato,porta,1
donna,porta,1
bello,porta,1
dente,porta,1
palco,porta,1
colorato,porta,1
porta,prima,1
deserto,porta,1
pista,porta,1
porta,vita,1
aspettarmio,porta,1
anno,porta,1
distesa,porta,1
ora,porta,1
porta,tanto,1
ponte,verde,1
casa,ponte,1
ponte,privativa,1
astrolabo,ponte,1
ametista,ponte,1
base,ponte,1
passato,ponte,1
ponte,presente,1
ponte,primo,1
mattina,ponte,1
mercato,ponte,1
donna,ponte,1
bello,ponte,1
dente,ponte,1
palco,ponte,1
colorato,ponte,1
ponte,prima,1
deserto,ponte,1
pista,ponte,1
ponte,vita,1
aspettarmio,ponte,1
anno,ponte,1
distesa,ponte,1
ora,ponte,1
ponte,tanto,1
casa,verde,1
privativa,verde,1
astrolabo,verde,1
ametista,verde,1
base,verde,1
passato,verde,1
presente,verde,1
primo,verde,1
mattina,verde,1
mercato,verde,1
donna,verde,1
bello,verde,1
dente,verde,1
palco,verde,1
colorato,verde,1
prima,verde,1
deserto,verde,1
pista,verde,1
verde,vita,1
aspettarmio,verde,1
anno,verde,1
distesa,verde,1
ora,verde,1
tanto,verde,1
casa,privativa,1
astrolabo,casa,1
ametista,casa,1
base,casa,1
casa,passato,1
casa,presente,1
casa,primo,1
casa,mattina,1
casa,mercato,1
casa,donna,1
bello,casa,1
casa,dente,1
casa,palco,1
casa,colorato,1
casa,prima,1
casa,deserto,1
casa,pista,1
casa,vita,1
aspettarmio,casa,1
anno,casa,1
casa,distesa,1
casa,ora,1
casa,tanto,1
astrolabo,privativa,1
ametista,privativa,1
base,privativa,1
passato,privativa,1
presente,privativa,1
primo,privativa,1
mattina,privativa,1
mercato,privativa,1
donna,privativa,1
bello,privativa,1
dente,privativa,1
palco,privativa,1
colorato,privativa,1
prima,privativa,1
deserto,privativa,1
pista,privativa,1
privativa,vita,1
aspettarmio,privativa,1
anno,privativa,1
distesa,privativa,1
ora,privativa,1
privativa,tanto,1
ametista,astrolabo,1
astrolabo,base,1
astrolabo,passato,1
astrolabo,presente,1
astrolabo,primo,1
astrolabo,mattina,1
astrolabo,mercato,1
astrolabo,donna,1
astrolabo,bello,1
astrolabo,dente,1
astrolabo,palco,1
astrolabo,colorato,1
astrolabo,prima,1
astrolabo,deserto,1
astrolabo,pista,1
astrolabo,vita,1
aspettarmio,astrolabo,1
anno,astrolabo,1
astrolabo,distesa,1
astrolabo,ora,1
astrolabo,tanto,1
ametista,base,1
ametista,passato,1
ametista,presente,1
ametista,primo,1
ametista,mattina,1
ametista,mercato,1
ametista,donna,1
ametista,bello,1
ametista,dente,1
ametista,palco,1
ametista,colorato,1
ametista,prima,1
ametista,deserto,1
ametista,pista,1
ametista,vita,1
ametista,aspettarmio,1
ametista,anno,1
ametista,distesa,1
ametista,ora,1
ametista,tanto,1
base,passato,1
base,presente,1
base,primo,1
base,mattina,1
base,mercato,1
base,donna,1
base,bello,1
base,dente,1
base,palco,1
base,colorato,1
base,deserto,1
base,pista,1
base,vita,1
aspettarmio,base,1
anno,base,1
base,distesa,1
base,tanto,1
passato,presente,1
passato,primo,1
mattina,passato,1
mercato,passato,1
donna,passato,1
bello,passato,1
dente,passato,1
palco,passato,1
colorato,passato,1
passato,prima,1
deserto,passato,1
passato,pista,1
passato,vita,1
aspettarmio,passato,1
anno,passato,1
distesa,passato,1
ora,passato,1
passato,tanto,1
presente,primo,1
mattina,presente,1
mercato,presente,1
donna,presente,1
bello,presente,1
dente,presente,1
palco,presente,1
colorato,presente,1
presente,prima,1
deserto,presente,1
pista,presente,1
presente,vita,1
aspettarmio,presente,1
anno,presente,1
distesa,presente,1
ora,presente,1
presente,tanto,1
mattina,primo,1
mercato,primo,1
bello,primo,1
dente,primo,1
palco,primo,1
colorato,primo,1
prima,primo,1
deserto,primo,1
pista,primo,1
primo,vita,1
aspettarmio,primo,1
anno,primo,1
distesa,primo,1
ora,primo,1
primo,tanto,1
mattina,mercato,1
donna,mattina,1
bello,mattina,1
dente,mattina,1
mattina,palco,1
colorato,mattina,1
mattina,prima,1
deserto,mattina,2
mattina,pista,2
mattina,vita,1
aspettarmio,mattina,1
anno,mattina,1
distesa,mattina,1
mattina,ora,1
mattina,tanto,1
donna,mercato,1
bello,mercato,1
dente,mercato,1
mercato,palco,1
colorato,mercato,1
mercato,prima,1
deserto,mercato,1
mercato,pista,1
mercato,vita,1
aspettarmio,mercato,1
anno,mercato,1
distesa,mercato,1
mercato,ora,1
mercato,tanto,1
bello,donna,1
dente,donna,1
donna,palco,1
colorato,donna,1
donna,prima,1
deserto,donna,2
donna,pista,1
donna,vita,1
aspettarmio,donna,1
anno,donna,1
distesa,donna,1
donna,ora,2
donna,tanto,1
bello,dente,1
bello,palco,1
bello,colorato,1
bello,prima,1
bello,deserto,1
bello,pista,1
bello,vita,1
aspettarmio,bello,1
anno,bello,1
bello,distesa,1
bello,ora,1
bello,tanto,1
dente,palco,1
colorato,dente,1
dente,prima,1
dente,deserto,1
dente,pista,1
dente,vita,1
aspettarmio,dente,1
anno,dente,1
dente,distesa,1
dente,ora,1
dente,tanto,1
colorato,palco,1
palco,prima,1
deserto,palco,1
palco,pista,1
palco,vita,1
aspettarmio,palco,1
anno,palco,1
distesa,palco,1
ora,palco,1
palco,tanto,1
colorato,prima,1
colorato,deserto,1
colorato,pista,1
colorato,vita,1
aspettarmio,colorato,1
anno,colorato,1
colorato,distesa,1
colorato,ora,1
colorato,tanto,1
deserto,prima,1
pista,prima,1
prima,vita,1
aspettarmio,prima,1
anno,prima,1
distesa,prima,1
prima,tanto,1
deserto,pista,2
deserto,vita,1
aspettarmio,deserto,1
anno,deserto,1
deserto,distesa,1
deserto,ora,1
deserto,tanto,1
pista,vita,1
aspettarmio,pista,1
anno,pista,1
distesa,pista,1
ora,pista,1
pista,tanto,1
aspettarmio,vita,1
anno,vita,1
distesa,vita,1
ora,vita,1
tanto,vita,1
anno,aspettarmio,1
aspettarmio,distesa,1
aspettarmio,ora,1
aspettarmio,tanto,1
anno,distesa,1
anno,ora,1
anno,tanto,1
distesa,ora,1
distesa,tanto,1
ora,tanto,1
capo,città,1
città,giornata,1
città,concentrico,1
città,crisopazio,1
carne,città,1
città,dorato,1
città,stagionato,1
bagno,città,1
città,giardino,1
città,vero,1
città,mattino,1
città,mezzo,1
città,contento,1
città,maligno,1
benigno,città,1
città,ingannatore,1
città,onico,1
città,schiavo,1
capo,giornata,1
capo,concentrico,1
capo,ora,1
capo,crisopazio,1
capo,carne,1
capo,dorato,1
capo,stagionato,1
capo,donna,1
capo,vedere,1
bagno,capo,1
capo,giardino,1
capo,vero,1
capo,mattino,1
capo,mezzo,1
capo,contento,1
capo,maligno,1
benigno,capo,1
capo,ingannatore,1
capo,giorno,1
capo,onico,1
capo,forma,1
capo,schiavo,1
concentrico,giornata,1
giornata,ora,1
crisopazio,giornata,1
carne,giornata,1
dorato,giornata,1
giornata,stagionato,1
donna,giornata,1
giornata,vedere,1
bagno,giornata,1
giardino,giornata,1
giornata,vero,1
giornata,mattino,1
giornata,mezzo,1
contento,giornata,1
giornata,maligno,1
benigno,giornata,1
giornata,ingannatore,1
giornata,giorno,1
giornata,onico,1
forma,giornata,1
giornata,schiavo,1
concentrico,ora,1
concentrico,crisopazio,1
carne,concentrico,1
concentrico,dorato,1
concentrico,stagionato,1
concentrico,donna,1
concentrico,vedere,1
bagno,concentrico,1
concentrico,giardino,1
concentrico,vero,1
concentrico,mattino,1
concentrico,mezzo,1
concentrico,contento,1
concentrico,maligno,1
benigno,concentrico,1
concentrico,ingannatore,1
concentrico,giorno,1
concentrico,onico,1
concentrico,forma,1
