Source,Target,Weight
scanalatura,simmetrico,1
inverso,scanalatura,1
interno,stanza,1
interno,prospettiva,1
immagine,interno,1
interno,speculare,1
interno,speciale,1
interno,solo,1
interno,istante,1
interno,nudo,1
interno,vena,1
interno,nero,1
grumoso,interno,1
interno,limpido,1
freddo,interno,1
interno,ora,1
gemello,interno,1
interno,uguale,1
interno,simmetrico,1
interno,inverso,1
prospettiva,stanza,1
immagine,stanza,1
speculare,stanza,1
speciale,stanza,1
solo,stanza,1
istante,stanza,1
nudo,stanza,1
stanza,vena,1
nero,stanza,1
grumoso,stanza,1
limpido,stanza,1
freddo,stanza,1
ora,stanza,1
gemello,stanza,1
stanza,uguale,1
simmetrico,stanza,1
inverso,stanza,1
immagine,prospettiva,2
prospettiva,speculare,1
prospettiva,speciale,1
prospettiva,solo,1
istante,prospettiva,1
nudo,prospettiva,1
prospettiva,vena,1
nero,prospettiva,2
grumoso,prospettiva,1
limpido,prospettiva,1
freddo,prospettiva,1
ora,prospettiva,1
gemello,prospettiva,1
prospettiva,uguale,1
prospettiva,simmetrico,1
inverso,prospettiva,1
immagine,speculare,1
immagine,speciale,1
immagine,solo,1
immagine,istante,1
immagine,nudo,1
immagine,vena,1
immagine,nero,2
grumoso,immagine,1
immagine,limpido,1
freddo,immagine,1
immagine,ora,2
gemello,immagine,1
immagine,uguale,1
immagine,simmetrico,1
immagine,inverso,1
speciale,speculare,1
solo,speculare,1
istante,speculare,1
nudo,speculare,1
speculare,vena,1
nero,speculare,1
grumoso,speculare,1
limpido,speculare,1
freddo,speculare,1
ora,speculare,1
gemello,speculare,1
speculare,uguale,1
simmetrico,speculare,1
inverso,speculare,1
solo,speciale,1
istante,speciale,1
nudo,speciale,1
speciale,vena,1
nero,speciale,1
grumoso,speciale,1
limpido,speciale,1
freddo,speciale,1
ora,speciale,1
gemello,speciale,1
speciale,uguale,1
simmetrico,speciale,1
inverso,speciale,1
istante,solo,1
nudo,solo,1
solo,vena,1
nero,solo,1
grumoso,solo,1
limpido,solo,1
freddo,solo,1
ora,solo,1
gemello,solo,1
solo,uguale,1
simmetrico,solo,1
inverso,solo,1
istante,nudo,1
istante,vena,1
istante,nero,1
grumoso,istante,1
istante,limpido,1
freddo,istante,1
istante,ora,1
gemello,istante,1
istante,uguale,1
istante,simmetrico,1
inverso,istante,1
nudo,vena,1
nero,nudo,1
grumoso,nudo,1
limpido,nudo,1
freddo,nudo,1
nudo,ora,1
gemello,nudo,1
nudo,uguale,1
nudo,simmetrico,1
inverso,nudo,1
nero,vena,1
grumoso,vena,1
limpido,vena,1
freddo,vena,1
ora,vena,1
gemello,vena,1
uguale,vena,1
simmetrico,vena,1
inverso,vena,1
grumoso,nero,1
limpido,nero,1
freddo,nero,1
nero,ora,1
gemello,nero,1
nero,uguale,1
nero,simmetrico,1
inverso,nero,1
grumoso,limpido,1
freddo,grumoso,1
grumoso,ora,1
gemello,grumoso,1
grumoso,uguale,1
grumoso,simmetrico,1
grumoso,inverso,1
freddo,limpido,1
limpido,ora,1
gemello,limpido,1
limpido,uguale,1
limpido,simmetrico,1
inverso,limpido,1
freddo,ora,1
freddo,gemello,1
freddo,uguale,1
freddo,simmetrico,1
freddo,inverso,1
gemello,ora,1
ora,uguale,1
ora,simmetrico,1
inverso,ora,1
gemello,uguale,1
gemello,simmetrico,1
gemello,inverso,1
simmetrico,uguale,1
inverso,uguale,1
inverso,simmetrico,1
città,forma,2
città,librato,1
città,davanzale,1
città,sguardo,4
città,raso,1
città,terra,3
aspetto,città,1
città,vero,1
città,giorno,6
città,stesso,1
città,tratto,2
città,strada,1
città,mattino,1
città,prima,2
città,muro,3
città,grondaia,1
città,raro,1
cantina,città,1
forma,librato,1
davanzale,forma,1
forma,sguardo,1
forma,raso,1
forma,terra,1
aspetto,forma,1
forma,vero,1
forma,giorno,1
forma,stesso,1
forma,tratto,2
forma,strada,1
forma,mattino,1
forma,prima,1
forma,muro,2
forma,grondaia,1
forma,inverso,1
forma,raro,1
cantina,forma,1
davanzale,librato,1
librato,sguardo,1
librato,raso,1
librato,terra,1
aspetto,librato,1
librato,vero,1
giorno,librato,1
librato,stesso,1
librato,tratto,1
librato,strada,1
librato,mattino,1
librato,prima,1
librato,muro,1
grondaia,librato,1
inverso,librato,1
librato,raro,1
cantina,librato,1
davanzale,sguardo,1
davanzale,raso,1
davanzale,terra,1
aspetto,davanzale,1
davanzale,vero,1
davanzale,giorno,1
davanzale,stesso,1
davanzale,tratto,1
davanzale,strada,1
davanzale,mattino,1
davanzale,prima,1
davanzale,muro,1
davanzale,grondaia,1
davanzale,inverso,1
davanzale,raro,1
cantina,davanzale,1
raso,sguardo,1
sguardo,terra,1
aspetto,sguardo,1
sguardo,vero,1
giorno,sguardo,4
sguardo,stesso,1
sguardo,tratto,1
sguardo,strada,1
mattino,sguardo,1
prima,sguardo,1
muro,sguardo,2
grondaia,sguardo,1
inverso,sguardo,1
raro,sguardo,1
cantina,sguardo,1
raso,terra,1
aspetto,raso,1
raso,vero,1
giorno,raso,1
raso,stesso,1
raso,tratto,1
raso,strada,1
mattino,raso,1
prima,raso,1
muro,raso,1
grondaia,raso,1
inverso,raso,1
raro,raso,1
cantina,raso,1
aspetto,terra,1
terra,vero,1
giorno,terra,2
stesso,terra,1
terra,tratto,1
strada,terra,1
mattino,terra,1
prima,terra,2
muro,terra,1
grondaia,terra,1
inverso,terra,1
raro,terra,1
cantina,terra,1
aspetto,vero,1
aspetto,giorno,1
aspetto,stesso,1
aspetto,tratto,1
aspetto,strada,1
aspetto,mattino,1
aspetto,prima,1
aspetto,muro,1
aspetto,grondaia,1
aspetto,inverso,1
aspetto,raro,1
aspetto,cantina,1
giorno,vero,1
stesso,vero,1
tratto,vero,1
strada,vero,1
mattino,vero,1
prima,vero,1
muro,vero,1
grondaia,vero,1
inverso,vero,1
raro,vero,1
cantina,vero,1
giorno,stesso,1
giorno,tratto,1
giorno,strada,1
giorno,mattino,1
giorno,prima,2
giorno,muro,2
giorno,grondaia,1
giorno,inverso,1
giorno,raro,1
cantina,giorno,1
stesso,tratto,1
stesso,strada,1
mattino,stesso,1
prima,stesso,1
muro,stesso,1
grondaia,stesso,1
inverso,stesso,1
raro,stesso,1
cantina,stesso,1
strada,tratto,1
mattino,tratto,1
prima,tratto,1
muro,tratto,2
grondaia,tratto,1
inverso,tratto,1
raro,tratto,1
cantina,tratto,1
mattino,strada,1
prima,strada,1
muro,strada,1
grondaia,strada,1
inverso,strada,1
raro,strada,1
cantina,strada,1
mattino,prima,1
mattino,muro,1
grondaia,mattino,1
inverso,mattino,1
mattino,raro,1
cantina,mattino,1
muro,prima,1
grondaia,prima,1
inverso,prima,1
prima,raro,1
cantina,prima,1
grondaia,muro,1
inverso,muro,1
muro,raro,1
cantina,muro,1
grondaia,inverso,1
grondaia,raro,1
cantina,grondaia,1
inverso,raro,1
cantina,inverso,1
cantina,raro,1
città,sottile,1
città,grande,1
città,occorrente,1
città,lungo,1
città,giornata,1
città,luminoso,1
città,ombra,3
città,traforato,2
angoloso,città,1
città,formica,2
affascinato,città,1
giorno,sottile,1
giorno,grande,1
giorno,occorrente,1
giorno,lungo,1
giornata,giorno,1
giorno,luminoso,1
giorno,ombra,2
giorno,traforato,2
angoloso,giorno,1
giorno,punto,3
formica,giorno,1
affascinato,giorno,1
grande,sottile,1
sottile,terra,1
occorrente,sottile,1
lungo,sottile,1
giornata,sottile,1
luminoso,sottile,1
ombra,sottile,1
sottile,traforato,1
angoloso,sottile,1
punto,sottile,1
prima,sottile,1
formica,sottile,1
affascinato,sottile,1
grande,terra,1
grande,occorrente,1
grande,lungo,1
giornata,grande,1
grande,luminoso,1
grande,ombra,1
grande,traforato,1
angoloso,grande,1
grande,punto,1
grande,prima,1
formica,grande,1
affascinato,grande,1
occorrente,terra,1
lungo,terra,1
giornata,terra,1
luminoso,terra,1
ombra,terra,1
terra,traforato,1
angoloso,terra,1
punto,terra,1
formica,terra,2
affascinato,terra,1
lungo,occorrente,1
giornata,occorrente,1
luminoso,occorrente,1
occorrente,ombra,1
occorrente,traforato,1
angoloso,occorrente,1
occorrente,punto,1
occorrente,prima,1
formica,occorrente,1
affascinato,occorrente,1
giornata,lungo,1
luminoso,lungo,1
lungo,ombra,1
lungo,traforato,1
angoloso,lungo,1
lungo,punto,1
lungo,prima,1
formica,lungo,1
affascinato,lungo,1
giornata,luminoso,1
giornata,ombra,1
giornata,traforato,1
angoloso,giornata,1
giornata,punto,1
giornata,prima,1
formica,giornata,1
affascinato,giornata,1
luminoso,ombra,1
luminoso,traforato,1
angoloso,luminoso,1
luminoso,punto,1
luminoso,prima,1
formica,luminoso,1
affascinato,luminoso,1
ombra,traforato,2
angoloso,ombra,1
ombra,punto,2
ombra,prima,1
formica,ombra,1
affascinato,ombra,1
angoloso,traforato,1
punto,traforato,2
prima,traforato,1
formica,traforato,1
affascinato,traforato,1
angoloso,punto,1
angoloso,prima,1
angoloso,formica,1
affascinato,angoloso,1
prima,punto,1
formica,punto,1
affascinato,punto,1
formica,prima,1
affascinato,prima,1
affascinato,formica,1
città,ponte,3
città,finestra,2
città,moresco,1
città,lanceolato,1
città,sesto,1
città,lunetta,1
città,rosone,2
bianco,città,2
blu,città,1
città,vista,2
città,fortezza,1
città,statua,2
città,cupola,2
città,guglia,1
città,linea,1
città,zona,2
città,sole,2
città,porta,2
città,cunetta,1
città,piede,1
città,invisibile,1
città,spazio,1
città,percorso,1
città,vuoto,1
breve,città,1
città,tenda,1
città,sportello,1
città,passo,2
città,fuori,1
città,dentro,1
città,sepolto,1
città,portico,2
città,gaio,1
anno,città,1
città,largo,1
città,ricamato,1
città,luce,2
cappero,città,1
città,pagina,1
parapetto,ponte,1
ponte,traforato,1
finestra,ponte,2
moresco,ponte,1
lanceolato,ponte,1
ponte,sesto,1
lunetta,ponte,1
ponte,rosone,2
bianco,ponte,2
blu,ponte,1
ponte,punto,2
ponte,vista,1
muro,ponte,1
fortezza,ponte,1
ponte,statua,2
cupola,ponte,2
guglia,ponte,1
giorno,ponte,2
ponte,vedere,1
ponte,sguardo,2
linea,ponte,1
ponte,zona,2
ponte,sole,1
ombra,ponte,1
ponte,porta,1
cunetta,ponte,1
piede,ponte,1
invisibile,ponte,1
ponte,spazio,1
percorso,ponte,1
ponte,vuoto,1
breve,ponte,1
ponte,tenda,1
ponte,sportello,1
passo,ponte,1
fuori,ponte,1
dentro,ponte,1
ponte,sepolto,1
ponte,portico,2
gaio,ponte,1
anno,ponte,1
largo,ponte,1
ponte,ricamato,1
luce,ponte,1
ora,ponte,1
cappero,ponte,1
pagina,ponte,1
parapetto,traforato,1
finestra,parapetto,1
moresco,parapetto,1
lanceolato,parapetto,1
parapetto,sesto,1
lunetta,parapetto,1
parapetto,rosone,1
bianco,parapetto,1
blu,parapetto,1
parapetto,vista,1
muro,parapetto,1
fortezza,parapetto,1
parapetto,statua,1
cupola,parapetto,1
guglia,parapetto,1
giorno,parapetto,1
parapetto,sguardo,1
linea,parapetto,1
parapetto,zona,1
parapetto,sole,1
ombra,parapetto,1
parapetto,porta,1
cunetta,parapetto,1
parapetto,piede,1
invisibile,parapetto,1
parapetto,spazio,1
parapetto,percorso,1
parapetto,vuoto,1
breve,parapetto,1
parapetto,tenda,1
parapetto,sportello,1
parapetto,passo,1
fuori,parapetto,1
dentro,parapetto,1
parapetto,sepolto,1
parapetto,portico,1
gaio,parapetto,1
anno,parapetto,1
largo,parapetto,1
parapetto,ricamato,1
luce,parapetto,1
cappero,parapetto,1
pagina,parapetto,1
finestra,traforato,1
moresco,traforato,1
lanceolato,traforato,1
sesto,traforato,1
lunetta,traforato,1
rosone,traforato,1
bianco,traforato,1
blu,traforato,1
traforato,vista,1
muro,traforato,1
fortezza,traforato,1
statua,traforato,1
cupola,traforato,1
guglia,traforato,1
traforato,vedere,1
sguardo,traforato,1
